BUS_STOP_NUM,Latitude,Longitude
14211,1.2816362086328326,103.80531341019342
14219,1.282195977423914,103.80704808241401
14221,1.2735183885330292,103.8289510981211
14229,1.2737873386791645,103.8285241215235
14231,1.2709400082058364,103.8266462150151
14239,1.271825622541507,103.82718319262086
14241,1.2792832228411708,103.81689447942455
14249,1.2793802569576458,103.81736594964919
14259,1.2778170570175922,103.81861121147126
14269,1.2775787364412479,103.81999775086263
14271,1.275626254374323,103.81920202961933
14279,1.275874975892076,103.81926671121204
14281,1.277050056144993,103.8180082948534
14291,1.274717772471657,103.821267130299
14299,1.2748832563367887,103.82136320551193
14309,1.271276927712554,103.82311754335451
14319,1.2733616856570307,103.82076826780546
14329,1.274292232428607,103.80940986742652
14331,1.2769079213127703,103.81118373561745
14339,1.2767344573437696,103.81113181784899
14341,1.2759015023436369,103.8135999223903
14349,1.2757599849933032,103.81341638211933
14351,1.272689429901485,103.80997529727549
14359,1.2728928884444182,103.81036993221774
14369,1.2814107720328756,103.8034703783533
14379,1.2724584161781063,103.82377378042008
14381,1.2741368240286544,103.82552085159983
14389,1.2742655970417531,103.82509818526987
14391,1.2779186484916225,103.80861468241908
14399,1.2776719304777504,103.80851726897873
14401,1.2721963137748278,103.80212766970489
14409,1.2715255899113247,103.80169686530874
14419,1.2673163940010281,103.80107412764609
14429,1.267082264577866,103.80368974417584
14471,1.2820373122170954,103.80671716394268
14489,1.2722513756217568,103.82164922053832
14491,1.272785167787907,103.80788650708392
14499,1.2729620306780185,103.80787270384549
14501,1.2768799320773265,103.80646569777
14509,1.2756604251336714,103.80682632722362
14519,1.2557691859019213,103.82403138430631
15041,1.2746323569670175,103.80182351652437
15049,1.2744970635948891,103.80216083755025
15051,1.2770711858754564,103.80235877400484
15059,1.2768951801128832,103.80265129655997
15071,1.281411247109433,103.78699429152304
15079,1.2806819094257909,103.78678722936928
15091,1.282959450772817,103.78780318666267
15099,1.2830194353041064,103.78789498840938
15101,1.286167907587017,103.78558611038555
15109,1.2858529098234468,103.78585694599687
15111,1.286757807755841,103.78484140201631
15119,1.2870595645553176,103.78508809590409
15121,1.2889696405594804,103.78378587308907
15129,1.289201415320314,103.7840945102117
15131,1.2928143578495133,103.78469528865546
15139,1.2925687209116714,103.7848479502357
